-83.7492218,42.26427841,1
-83.74923706,42.26427841,1
-83.74936676,42.26427841,3
-83.74936676,42.26427841,2
-83.74938965,42.26427841,2
-83.74944305,42.26427841,3
-83.74945831,42.26427078,3
-83.74945831,42.26427078,3
-83.74947357,42.26427078,3
-83.7494812,42.26427078,5
-83.74949646,42.26427078,7
-83.74949646,42.26427078,7
-83.74949646,42.26427078,5
-83.74951172,42.26427078,3
-83.74957275,42.26427078,3
-83.74958038,42.26427078,7
-83.74958038,42.26427078,7
-83.74958038,42.26427078,3
-83.74960327,42.26427078,5
-83.74960327,42.26427078,5
-83.74960327,42.26427078,2
-83.74960327,42.26427078,2
-83.74963379,42.26427078,2
-83.74963379,42.26427078,1
-83.7545166,42.26395035,1
-83.7545166,42.26395035,3
-83.7545166,42.26396179,2
-83.7545166,42.26398087,1
-83.7545166,42.26398849,3
-83.75450897,42.26398849,3
-83.75450897,42.26398849,2
-83.72779083,42.260849,2
-83.7277832,42.260849,3
-83.7277832,42.260849,3
-83.72776794,42.260849,2
-83.72776031,42.260849,3
-83.72775269,42.260849,2
-83.72775269,42.260849,3
-83.72773743,42.260849,3
-83.72773743,42.26086044,3
-83.7277298,42.26086044,2
-83.72772217,42.26086044,3
-83.72770691,42.26086044,1
-83.72770691,42.26086044,3
-83.72770691,42.26086044,3
-83.72770691,42.26086044,3
-83.72769928,42.26086044,3
-83.72769928,42.26086044,3
-83.72769165,42.26086044,3
-83.72769165,42.26086044,2
-83.72769165,42.26086044,1
-83.72767639,42.26086044,3
-83.72767639,42.26086044,1
-83.72767639,42.26086044,3
-83.72766113,42.26419067,1
-83.72766876,42.26435089,1
-83.72766876,42.26436996,1
-83.72766876,42.26438904,3
-83.72766876,42.26438904,1
-83.72766876,42.26440811,2
-83.72766876,42.26441956,2
-83.72766876,42.26441956,1
-83.72943115,42.26451874,1
-83.72969818,42.26285172,1
-83.72969818,42.26284027,1
-83.7279129,42.26264954,7
-83.72789764,42.26264954,3
-83.72788239,42.26264954,3
-83.72781372,42.26264954,3
-83.72781372,42.26264954,7
